title_id,title_name,title_type,title_synopsis,title_avg_rating,title_release_year,title_runtime,title_rating,title_bluray_available,title_date_modified
BVJHk,I Heart Huckabees,Movie,When a mystery needs to be solved; and it's not a whodunit but rather a maze involving complex emotions; it requires the expertise of intellectual -- and perhaps slightly kooky -- detectives Vivian and Bernard.,3.2,2004,6360,R,0,2009-10-07 05:06:22
BVJHM,Speak,Movie,A violent crime against Melinda has left her shunned by her friends and completely traumatized as she enters the ninth grade a selective mute; isolating herself from everyone at school until a sympathetic teacher encourages her to express herself.,3.7,2004,5580,PG-13,0,2010-09-17 15:40:49
BVJHN,Grand Theft Parsons,Movie,Phil Kaufman; road manager for music legend Gram Parsons; steals his friend's body after his death and; with the help of hearse owner Larry; drives it to Joshua Tree National Park.,2.9,2003,5280,PG-13,0,2010-11-11 00:17:17
BVJHp,Taxi,Movie,Racecar-driver wannabe Belle uses her prowess behind the wheel to become a cabbie. Thanks to her reputation for speeding through the city at insane speeds; a young cop convinces her to use her skills to help him catch a gang of female bank robbers.,3.2,2004,5820,PG-13,0,2010-07-06 21:58:20
BVJHq,Ladder 49,Movie,Trapped in a horrendous factory fire that might kill him; a fireman looks back at his life; career and marriage while he waits for the remote possibility that his company -- Ladder 49 -- might rescue him; if they can just reach him in time.,3.6,2004,6900,PG-13,1,2009-10-07 05:06:22
BVJHr,Shark Tale,Movie,In this DreamWorks animated tale; Oscar is a small fish whose big aspirations often get him into trouble. Meanwhile; Lenny is a great white shark with a surprising secret that no sea creature would guess: He's a vegetarian.,3.5,2004,5400,PG,0,2009-10-07 05:06:22
BVJHU,Dead and Breakfast,Movie,Six friends get more than they bargained for when they spend the night at a nondescript bed-and-breakfast in the backwater town of Lovelock.,3,2004,5280,R,0,2010-06-14 21:05:56
BVJHZ,The Incredibles,Movie,Bob Parr has given up his superhero days to log in time as an insurance adjuster and raise his three children with his formerly heroic wife in suburbia. But when he receives a mysterious assignment; it's time to get back into costume.,4.1,2004,6900,PG,0,2010-04-09 18:46:38
BVji4,Adventures from the Book of Virtues: Adventures in Courage,Movie,When Annie loses a race; she lets her fear of defeat keep her on the sidelines. Plato the Buffalo is ready to help with three inspiring classic tales from William Bennett's popular book that illuminates the importance of courage.,3,1996,4500,NR,0,2009-10-07 05:06:22
BVji5,Adventures from the Book of Virtues: Adventures in Faith,Movie,Annie's grief over the death of her friend; Ruth; causes her to doubt the importance of faith. Ruth was faithful; she argues; but it didn't help her. Plato the Buffalo answers Annie's misgivings with two stories from William Bennett's popular book.,2.9,1996,2940,NR,0,2009-10-07 05:06:22
BVJI6,GoodFellas: Special Edition,Movie,Joe Pesci and Robert De Niro chew plenty of scenery; but the focus of this gripping Martin Scorsese opus is real-world mobster Henry Hill; a gangster who dreamed of making it big but landed in the Witness Protection Program instead.,4.3,1990,8700,R,1,2010-08-30 19:24:32
BVJI8,GoodFellas: Special Edition: Bonus Material,Movie,"The bonus disc accompanying <a href=""http://www.netflix.com/RoleDisplay/Martin_Scorsese/83472"">Martin Scorsese</a>'s mobster masterpiece includes ""Getting Made;"" a new retrospective documentary with rare on-the-set footage; ""Made Men: The GoodFellas Legacy;"" which features interviews with up-and-coming filmmakers; ""The Workaday Gangster;"" which looks at real-life mobsters; a glimpse at Scorsese's creative process and more.",4.2,1990,3420,R,0,2009-10-07 05:06:22
BVJId,A Small Circle of Friends,Movie,"Three friends develop a tight bond during the turbulent 1960s in this drama. Harvard students Jessica (<a href=""http://www.netflix.com/RoleDisplay/Karen_Allen/1497"">Karen Allen</a>); Leo (<a href=""http://www.netflix.com/RoleDisplay/Brad_Davis/22245"">Brad Davis</a>) and Nick (<a href=""http://www.netflix.com/RoleDisplay/Jameson_Parker/71410"">Jameson Parker</a>) grow close as they undergo personal metamorphoses; but the friendship is jeopardized when both men fall in love with Jessica. After Leo is drafted; Jessica makes the surprising decision that the threesome should move in together. The film also features <a href=""http://www.netflix.com/RoleDisplay/Shelley_Long/56200"">Shelley Long</a>.",2.9,1980,6480,R,0,2009-10-07 05:06:22
BVJig,The Vanishing,Movie,Barney is a deranged man who plans to abduct a woman; but despite his careful design and numerous run-throughs; things never go quite right. He's finally successful when Diane makes herself an obvious target after a fight with her boyfriend; Jeff.,3.5,1993,6540,R,0,2010-11-11 08:07:45
BVJil,Doing Time on Maple Drive,Movie,"Directed by ""thirtysomething"" star Ken Olin; this Fox made-for-TV drama stars a young Jim Carrey as the alcoholic brother to groom-to-be and perfect son Matt.",3.5,1992,5820,NR,0,2010-09-17 15:40:48
BVJim,Terror Train,Movie,A fraternity prank goes wrong and lands one student in a mental institution. Four years later; when his frat brothers host a costume party on a train to celebrate their graduation; the student sees this as his opportunity to exact revenge.,3,1980,5820,R,0,2010-06-12 17:11:40
BVJIN,Smile,Movie,This sharp-witted satire stars Barbara Feldon as Brenda DiCarlo; an icy taskmaster and former beauty pageant contestant charged with coordinating the final round of the Young American Miss contest -- the pride of Santa Rosa; Calif.,3.1,1975,6780,PG,0,2010-08-24 08:28:50
BVJio,Heidi,Movie,This 1968 film retells the classic children's story about a young girl named Heidi; who's taken from her beloved grandfather and forced to live with her cold-hearted aunt.,3.6,1968,5760,NR,0,2010-09-23 22:47:35
BVJip,The Man with One Red Shoe,Movie,Richard is a classical violinist who's picked out of a crowd and accused of being a spy just because he wears one red shoe. Soon; he's mixed up in a dispute between two factions of the CIA; with both sides following his every move.,3.2,1985,6300,PG,0,2010-05-15 07:10:16
BVJIX,Hollywood Hotties,Movie,"A bevy of leading ladies star in three movies that are sure to make your pulse pound. In Boarding School; American student Debbie (<a href=""http://www.netflix.com/RoleDisplay/Nastassja_Kinski/49888"">Nastassja Kinski</a>) helps the student bodies get a better grip on sex. In Kill Cruise; Sue and Lou (<a href=""http://www.netflix.com/RoleDisplay/Patsy_Kensit/49065"">Patsy Kensit</a> and <a href=""http://www.netflix.com/RoleDisplay/Elizabeth_Hurley/20000309"">Elizabeth Hurley</a>) are two bored English girls looking for adventure in Gibraltar when things turn deadly. And in Choices; Corrie (<a href=""http://www.netflix.com/RoleDisplay/Demi_Moore/65231"">Demi Moore</a>) helps a partially deaf teenager succeed against the odds.",2,1978,17220,R,0,2009-10-07 05:06:22
BVJjg,10.5,Movie,"A 7.9 magnitude earthquake devastates Seattle; Washington; as a follow-up; the 8.4 aftershock wreaks even more havoc; even swallowing a moving train. With potentially more devastating aftershocks to come; Dr. Samantha Hill (<a href=""http://www.netflix.com/RoleDisplay/Kim_Delaney/23604"">Kim Delaney</a>); an expert on hidden fault lines; and the president of the United States (<a href=""http://www.netflix.com/RoleDisplay/Beau_Bridges/4241"">Beau Bridges</a>) must work together and race against the clock to save millions of Americans in harm's way.",3.4,2004,9900,NR,0,2010-09-17 15:40:48
BVjjM,Harold,Movie,Fitting in at his new high school is tough for Harold; especially since he suffers from early male-pattern baldness. With mean classmates making his life miserable; Harold tries to turn his luck around by taking the advice of a caring janitor.,3.2,2008,6300,PG-13,0,2010-11-01 07:18:14
BVJJn,Happy Hell Night,Movie,"A psychotic serial killer escapes from an insane asylum in this slasher. Nearly 30 years ago; man-of-the-cloth Father Malius (<a href=""http://www.netflix.com/RoleDisplay/Charles_Cragin/30000872"">Charles Cragin</a>) brutally murdered several college students. Now locked in an asylum; Malius awaits his chance to escape -- a chance that comes when a group of fraternity pledges break into the institution to get a photo of the serial killer. Seizing the opportunity; Malius flees and begins his bloody rampage once again.",2.5,1992,5220,NR,0,2009-10-07 05:06:22
BVjjO,Y.M.I.,Movie,In an effort to shatter every societal rule they can think of; Goth teens Noisy and DVD celebrate the birthday of their friend Digger by planning a legendarily notorious night that will end in a triple suicide.,1.5,2008,4800,NR,0,2009-10-07 05:06:22
BVJjU,James Brown: Soul Survivor,Movie,"<a href=""http://www.netflix.com/RoleDisplay/James_Brown/11855"">James Brown</a>'s legacy has influenced rap; soul; funk and R&B. But along with his huge talent; there's a dark side to Brown's success that includes stints in prison and unceasing tabloid speculation. This in-depth documentary takes a look at the meteoric highs and deep lows of Brown's career; offering some fascinating insights from the Godfather of Soul himself; as well as interview footage with <a href=""http://www.netflix.com/RoleDisplay/Chuck_D_/20004445"">Chuck D.</a> <a href=""http://www.netflix.com/RoleDisplay/Little_Richard/20003655"">Little Richard</a>; <a href=""http://www.netflix.com/RoleDisplay/Wyclef_Jean/20013284"">Wyclef Jean</a> and many others.",3.4,2004,5400,NR,0,2009-10-07 05:06:22
BVJKJ,Barbra Streisand: Timeless: Live in Concert,Movie,"Few performers have reached the mythical status of <a href=""http://www.netflix.com/RoleDisplay/Barbra_Streisand/88704"">Barbra Streisand</a>. In recordings; she is; as expected; impressive and impeccable. But live onstage; she's also ferociously mighty and larger than life; exhibiting her unmatched talents. Catch her in action in this concert filmed at the Las Vegas MGM Grand Hotel on New Year's Eve 1999; as she performs such timeless hits as ""The Way We Were;"" ""Alfie;"" ""On a Clear Day"" and ""Somewhere.""",3.7,2001,7620,NR,0,2009-10-07 05:06:22
BVJkt,Combustion,Movie,A series of underground explosions leave perturbed city engineer Scott Daniels determined to find the cause. While searching for answers; Scott discovers that seismic shifts have caused pockets of deadly methane to enter the drainage system.,3,2004,5820,NR,0,2010-01-13 08:45:08
BVjkz,Appaloosa,Movie,When a malicious; land-hungry rancher has the marshal and deputy of Appaloosa killed; two gunmen blow into town to restore law and order. But the stakes are raised even higher when a beautiful widow of uncertain convictions enters the picture.,3.3,2008,6900,R,1,2009-10-07 05:06:22
BVjl0,Bride Wars,Movie,Kate Hudson and Anne Hathaway star as Emma and Liv; best friends who become worst enemies when they realize their respective weddings are scheduled on the same day at their dream venue -- the Plaza Hotel.,3.4,2009,5340,PG,1,2010-10-24 05:20:08
BVjl2,Up,Movie,After a lifetime of dreaming of traveling the world; 78-year-old homebody Carl (voiced by Ed Asner) flies away on an unbelievable adventure with Russell; an 8-year-old Wilderness Explorer; unexpectedly in tow.,4.3,2009,5760,PG,1,2010-07-30 23:05:04
BVjl5,Transformers: Revenge of the Fallen,Movie,Unlikely hero Sam Witwicky and his foxy girlfriend; Mikaela Banes; return with tough-as-nails Capt. Lennox to assist the Autobots in another epic battle against the evil Decepticons in this supercharged sequel to the 2007 megahit.,3.7,2009,8820,PG-13,1,2010-10-07 18:47:21
BVJL7,The Making of What's Going On: An All-Star Tribute,Movie,"In September 2001; an ensemble of superstar artists gathered in New York City to record a new version of Marvin Gaye's classic anthem; ""What's Going On;"" in order to raise awareness and funds to fight against the scourge of AIDS in Africa.",2.8,2002,3300,NR,0,2009-10-07 05:06:22
BVJll,Love Comes Softly,Movie,In the wake of her husband's death; newly widowed pioneer woman Marty tries to survive life on the open range by heeding the advice of friends; marrying a man she doesn't love and caring for his child.,3.9,2003,5280,NR,0,2010-06-16 18:55:23
BVjlS,The Legend of Bloody Mary,Movie,Paul Preiss stars in this spine-tingling horror thriller as Ryan; a young man who's spent the better part of the last decade haunted by the inexplicable disappearance of his sister during a seemingly innocent game of Bloody Mary.,2.4,2008,5580,R,0,2010-06-14 21:05:56
BVjm0,A Constant Forge: The Life and Art of John Cassavetes,Movie,Told through film clips and interviews with artists and friends who knew him and his work best; this engrossing documentary chronicles the life and art of filmmaker John Cassavetes.,3,2000,12000,NR,0,2009-10-07 05:06:22
BVJM1,Past Midnight,Movie,"After serving 15 years in prison for a crime he says he didn't commit -- murdering his pregnant wife -- Ben Jordan (<a href=""http://www.netflix.com/RoleDisplay/Rutger_Hauer/40101"">Rutger Hauer</a>) is paroled. Trying to get his life back on track; Ben falls in love with his social worker (<a href=""http://www.netflix.com/RoleDisplay/Natasha_Richardson/78015"">Natasha Richardson</a>); who believes he's innocent. As she pieces together the puzzle of that horrific crime; however; some things don't add up. Quentin Tarantino contributed to the screenplay.",2.9,1992,6000,R,0,2009-10-07 05:06:22
BVJmE,Phantom 2040: The Ghost Who Walks,Movie,This animated tale finds the planet Earth embroiled in chaos and destruction in the year 2040. The mean and menacing Rebecca Madison is hell-bent on ridding the world of its natural gifts and bounties; destroying the resources Mother Nature gave it. Salvation comes in the form of a teenager; Kit Walker; who takes on the secret identity of The Phantom; a superhero who relies on technology to do battle with the nefarious ruler.,3,1994,5760,NR,0,2009-10-07 05:06:22
